COUNTRY,COMPETITION,COMPETITION_ID,BID,NAME,NUM_OF_UPDATES
Africa,CAF Champions League,256,10011,TXStablePriceDemargined,129015
Africa,CAF Confederation Cup,536,10011,TXStablePriceDemargined,269949
Africa,CAF Super Cup,710,10011,TXStablePriceDemargined,4318
Africa,CAF Women's Champions League,10005290,10011,TXStablePriceDemargined,63912
Africa,CECAFA Club Cup,1809,10011,TXStablePriceDemargined,78778
Africa,CECAFA Women's Champions League,10008268,10011,TXStablePriceDemargined,3958
Africa,Mapinduzi Cup,10006184,10011,TXStablePriceDemargined,29794
African Cup,CAF Champions League,256,10011,TXStablePriceDemargined,312487
African Cup,CAF Confederation Cup,536,10011,TXStablePriceDemargined,44585
Albania,1st Division,578,10011,TXStablePriceDemargined,76720
Albania,Cup,202,10011,TXStablePriceDemargined,80030
Albania,Play-offs 1/2,940,10011,TXStablePriceDemargined,137
Albania,Super Cup,840,10011,TXStablePriceDemargined,11733
Albania,Superliga,48,10011,TXStablePriceDemargined,533595
Algeria,Coupe Nationale,705,10011,TXStablePriceDemargined,186416
Algeria,Cup Women,50704,10011,TXStablePriceDemargined,3260
Algeria,Ligue 1,205,10011,TXStablePriceDemargined,1128726
Algeria,Ligue 2,207,10011,TXStablePriceDemargined,848272
Algeria,National Division 1 Feminin,10014087,10011,TXStablePriceDemargined,8
Algeria,National Elite Feminin,50682,10011,TXStablePriceDemargined,34928
Algeria,Super Cup,1269,10011,TXStablePriceDemargined,3163
Algeria,U20 Cup,10023387,10011,TXStablePriceDemargined,11297
Algeria,U20 League,10022887,10011,TXStablePriceDemargined,190898
Andorra,1a Divisio,139,10011,TXStablePriceDemargined,170570
Andorra,2a Divisio,491,10011,TXStablePriceDemargined,8
Andorra,Copa Constitucio,543,10011,TXStablePriceDemargined,3642
Angola,Girabola,493,10011,TXStablePriceDemargined,1683
Antigua And Barbuda,Premier Division,583,10011,TXStablePriceDemargined,27
Argentina,Campeonato Femenino,1135,10011,TXStablePriceDemargined,385095
Argentina,Campeonato Promocional,10014084,10011,TXStablePriceDemargined,40554
Argentina,Copa Argentina,953,10011,TXStablePriceDemargined,534111
Argentina,Copa Santa Fe,1710,10011,TXStablePriceDemargined,17041
Argentina,Copa de Invierno,10022113,10011,TXStablePriceDemargined,1374
Argentina,Liga Profesional Argentina,87,10011,TXStablePriceDemargined,5165235
Argentina,Liga Sanjuanina Division A,10002302,10011,TXStablePriceDemargined,8778
Argentina,Prim B Metro,471,10011,TXStablePriceDemargined,1184001
Argentina,Prim B Metro Reserves,10004409,10011,TXStablePriceDemargined,229696
Argentina,Prim C Metro Reserves,10004408,10011,TXStablePriceDemargined,280804
Argentina,Primera C,472,10011,TXStablePriceDemargined,887846
Argentina,Primera C Women,10005204,10011,TXStablePriceDemargined,1226
Argentina,Primera Division A Chaco,10002592,10011,TXStablePriceDemargined,34619
Argentina,Primera Nacional,88,10011,TXStablePriceDemargined,2925284
Argentina,Primera Nacional Reserves,10005188,10011,TXStablePriceDemargined,373959
Argentina,Reserve League,1255,10011,TXStablePriceDemargined,2286950
Argentina,Super Cup,1095,10011,TXStablePriceDemargined,9248
Argentina,Supercopa Entre Rios,10008770,10011,TXStablePriceDemargined,13447
Argentina,Torneo Federal A,454,10011,TXStablePriceDemargined,1089358
Argentina,Torneo Regional Federal Amateur,501,10011,TXStablePriceDemargined,378215
Argentina,Trofeo de Campeones de la Superliga,2036,10011,TXStablePriceDemargined,10302
Argentina,Youth League U20,10002218,10011,TXStablePriceDemargined,123388
Armenia,Cup,269,10011,TXStablePriceDemargined,13404
Armenia,First League,542,10011,TXStablePriceDemargined,7
Armenia,Premier League,143,10011,TXStablePriceDemargined,177197
Armenia,Super Cup,850,10011,TXStablePriceDemargined,23
Aruba,Copa Betico Croes,1303,10011,TXStablePriceDemargined,21731
Aruba,Division di Honor,589,10011,TXStablePriceDemargined,70611
Aruba,Play-offs 1/2,10021486,10011,TXStablePriceDemargined,509
Asia,AFC Challenge League,713,10011,TXStablePriceDemargined,281412
Asia,AFC Champions League Elite,251,10011,TXStablePriceDemargined,1778924
Asia,AFC Champions League Two,253,10011,TXStablePriceDemargined,1279252
Asia,AFC Women's Champions League,2068,10011,TXStablePriceDemargined,206986
Asia,AFF U23 Championship,10000227,10011,TXStablePriceDemargined,399
Asia,AGCFF Gulf Club Champions League,773,10011,TXStablePriceDemargined,167766
Asia,ASEAN Club Championship,10015884,10011,TXStablePriceDemargined,329898
Asia,South Asian Super Cup,10022810,10011,TXStablePriceDemargined,15979
Asia,Women's Asian Cup,766,10011,TXStablePriceDemargined,184061
Asian Cup,Qatar-UAE Super Cup,10013785,10011,TXStablePriceDemargined,32209
Australia,A-League,283,10011,TXStablePriceDemargined,2925548
Australia,A-League Women,370,10011,TXStablePriceDemargined,1334025
Australia,Capital Territory FFA Cup Preliminary,1907,10011,TXStablePriceDemargined,18572
Australia,Capital Territory NPL,624,10011,TXStablePriceDemargined,225323
Australia,Capital Territory NPL 2,1875,10011,TXStablePriceDemargined,34186
Australia,Capital Territory NPL Women,1889,10011,TXStablePriceDemargined,60886
Australia,Capital Territory NPL Youth League,1883,10011,TXStablePriceDemargined,45624
Australia,Capital Territory NPL Youth League 2,10000422,10011,TXStablePriceDemargined,10988
Australia,Championship,10022869,10011,TXStablePriceDemargined,588748
Australia,Cup,1377,10011,TXStablePriceDemargined,149734
Australia,FIFA Series,10014107,10011,TXStablePriceDemargined,85007
Australia,FQPL 3 Metro,721,10011,TXStablePriceDemargined,26636
Australia,FQPL 3 South Coast,10014110,10011,TXStablePriceDemargined,12
Australia,NSW FFA Cup Preliminary,1905,10011,TXStablePriceDemargined,26125
Australia,NSW League One Youth,10000423,10011,TXStablePriceDemargined,81695
Australia,NSW Play-offs 1/2,10010784,10011,TXStablePriceDemargined,5324
Australia,NSW Play-offs 2/3,10010785,10011,TXStablePriceDemargined,3261
Australia,New South Wales League One,1876,10011,TXStablePriceDemargined,229510
Australia,New South Wales League Two,10002111,10011,TXStablePriceDemargined,174838
Australia,New South Wales NPL,606,10011,TXStablePriceDemargined,1279177
Australia,New South Wales NPL Women,1890,10011,TXStablePriceDemargined,506684
Australia,New South Wales NPL Youth League,1884,10011,TXStablePriceDemargined,182535
Australia,Northern NSW FFA Cup Preliminary,1908,10011,TXStablePriceDemargined,3857
Australia,Northern NSW NPL,625,10011,TXStablePriceDemargined,560008
Australia,Northern NSW Play-offs 1/2,10022790,10011,TXStablePriceDemargined,1374
Australia,Northern NSW Reserve League,2071,10011,TXStablePriceDemargined,56554
Australia,Northern NSW State League 1,1877,10011,TXStablePriceDemargined,5502
Australia,Northern NSW State League 1 Reserves,10000399,10011,TXStablePriceDemargined,16
Australia,Northern NSW Women's Premier League,10002110,10011,TXStablePriceDemargined,166148
Australia,Northern NSW Women's Reserves,10014396,10011,TXStablePriceDemargined,58
Australia,Northern Territory FFA Cup Preliminary,1911,10011,TXStablePriceDemargined,2619
Australia,Northern Territory Premier League,626,10011,TXStablePriceDemargined,348595
Australia,Northern Territory Premier League Reserves,10015491,10011,TXStablePriceDemargined,1192
Australia,QLD FQPL 1 Women,10006756,10011,TXStablePriceDemargined,115423
Australia,QLD Pro Series,10009000,10011,TXStablePriceDemargined,155390
Australia,Queensland FFA Cup Preliminary,1903,10011,TXStablePriceDemargined,22216
Australia,Queensland NPL,608,10011,TXStablePriceDemargined,656533
Australia,Queensland NPL Women,1893,10011,TXStablePriceDemargined,322709
Australia,Queensland NPL Youth League,1886,10011,TXStablePriceDemargined,62493
Australia,Queensland PL Youth,10000376,10011,TXStablePriceDemargined,57248
Australia,Queensland PL2 Youth,10002484,10011,TXStablePriceDemargined,6995
Australia,Queensland Premier League,1878,10011,TXStablePriceDemargined,479740
Australia,Queensland Premier League 2,10002202,10011,TXStablePriceDemargined,126185
Australia,Queensland Women's Super Cup,10002286,10011,TXStablePriceDemargined,1381
Australia,South Australia FFA Cup Preliminary,1909,10011,TXStablePriceDemargined,27408
Australia,South Australia NPL,607,10011,TXStablePriceDemargined,526775
Australia,South Australia NPL Women,1891,10011,TXStablePriceDemargined,204515
Australia,South Australia NPL Women Reserves,50948,10011,TXStablePriceDemargined,14939
Australia,South Australia Reserves Premier League,1334,10011,TXStablePriceDemargined,31207
Australia,South Australia State League 1,1879,10011,TXStablePriceDemargined,359491
Australia,South Australia State League 1 Reserves,10000424,10011,TXStablePriceDemargined,36887
Australia,South Australia State League 2,50942,10011,TXStablePriceDemargined,2008
Australia,South Australia State League 2 Reserves,10012452,10011,TXStablePriceDemargined,237
Australia,TAS NPL Youth,10009062,10011,TXStablePriceDemargined,4136
Australia,Tasmania FFA Cup Preliminary,1910,10011,TXStablePriceDemargined,263
Australia,Tasmania NPL,611,10011,TXStablePriceDemargined,302351
Australia,Tasmania Southern Championship,1881,10011,TXStablePriceDemargined,3416
Australia,Tasmania Southern Championship Reserves,10000365,10011,TXStablePriceDemargined,648
Australia,Tasmania Southern Championship Women,10000397,10011,TXStablePriceDemargined,798
Australia,Tasmania Women's Super League,10003185,10011,TXStablePriceDemargined,62950
Australia,VIC Premier League Women,10006769,10011,TXStablePriceDemargined,11301
Australia,Victoria Dockerty Cup,1624,10011,TXStablePriceDemargined,5750
Australia,Victoria FFA Cup Preliminary,1904,10011,TXStablePriceDemargined,44434
Australia,Victoria NPL,318,10011,TXStablePriceDemargined,1079309
Australia,Victoria NPL Women,1320,10011,TXStablePriceDemargined,456772
Australia,Victoria NPL Youth League,1887,10011,TXStablePriceDemargined,78129
Australia,Victoria PL 1,1318,10011,TXStablePriceDemargined,215441
Australia,Victoria PL 1 Youth,10001999,10011,TXStablePriceDemargined,81744
Australia,Victoria PL 2,2056,10011,TXStablePriceDemargined,115191
Australia,Victoria State League 1,50024,10011,TXStablePriceDemargined,20243
Australia,Victoria State League 1 Reserves,50601,10011,TXStablePriceDemargined,633
Australia,Victoria State League 2,50411,10011,TXStablePriceDemargined,1429
Australia,Victoria State League 2 Reserves,10002344,10011,TXStablePriceDemargined,843
Australia,Victoria Women's State Knockout Cup,1756,10011,TXStablePriceDemargined,3935
Australia,WA Play-offs 1/2,10009840,10011,TXStablePriceDemargined,1135
Australia,WA State League Women,10000386,10011,TXStablePriceDemargined,7187
Australia,Western Australia FFA Cup Preliminary,1906,10011,TXStablePriceDemargined,7572
Australia,Western Australia NPL,609,10011,TXStablePriceDemargined,538753
Australia,Western Australia NPL Night Series,1670,10011,TXStablePriceDemargined,41264
Australia,Western Australia NPL Women,1892,10011,TXStablePriceDemargined,113239
Australia,Western Australia NPL Youth League,1888,10011,TXStablePriceDemargined,15863
Australia,Western Australia State League 1,1882,10011,TXStablePriceDemargined,88407
Australia,Western Australia State League 1 Reserves,10006755,10011,TXStablePriceDemargined,17897
Australia,Western Australia State League Night Series,1901,10011,TXStablePriceDemargined,1553
Australia,Western Australia Women's Night Series,1762,10011,TXStablePriceDemargined,4731
Australia,Western Australia Women's State Cup,1725,10011,TXStablePriceDemargined,994
Austria,2. Frauenliga,555,10011,TXStablePriceDemargined,13299
Austria,2. Liga,50,10011,TXStablePriceDemargined,1732159
Austria,Amateur Leagues,50620,10011,TXStablePriceDemargined,2
Austria,BFV Cup,1687,10011,TXStablePriceDemargined,9290
Austria,Bundesliga,49,10011,TXStablePriceDemargined,1509219
Austria,Cup,187,10011,TXStablePriceDemargined,186774
Austria,Cup Women,716,10011,TXStablePriceDemargined,21352
Austria,Frauenliga,339,10011,TXStablePriceDemargined,87713
Austria,KFV Cup,1690,10011,TXStablePriceDemargined,4678
Austria,Landesliga,628,10011,TXStablePriceDemargined,737937
Austria,Regionalliga,553,10011,TXStablePriceDemargined,734910
Austria,STFV Cup,1777,10011,TXStablePriceDemargined,19050
Austria,TFV Cup,1776,10011,TXStablePriceDemargined,14396
Austria,VFV Cup,1780,10011,TXStablePriceDemargined,4170
Austria,WFV Cup,1768,10011,TXStablePriceDemargined,38973
Azerbaijan,Birinci Dasta,581,10011,TXStablePriceDemargined,382040
Azerbaijan,Cup,243,10011,TXStablePriceDemargined,147562
Azerbaijan,Premyer Liqa,106,10011,TXStablePriceDemargined,1045515
Bahrain,Khalid Bin Hamad Cup,10024686,10011,TXStablePriceDemargined,6554
Bahrain,King's Cup,958,10011,TXStablePriceDemargined,117708
Bahrain,Play-offs 1/2,1797,10011,TXStablePriceDemargined,422
Bahrain,Premier League,238,10011,TXStablePriceDemargined,861412
Bahrain,Second Division,1196,10011,TXStablePriceDemargined,481979
Bahrain,Super Cup,1426,10011,TXStablePriceDemargined,4643
Bahrain,U21 League,10018535,10011,TXStablePriceDemargined,29624
Bangladesh,Challenge Cup,10019399,10011,TXStablePriceDemargined,982
Bangladesh,Championship League,50562,10011,TXStablePriceDemargined,2308
Bangladesh,Federation Cup,1558,10011,TXStablePriceDemargined,107825
Bangladesh,Premier League,537,10011,TXStablePriceDemargined,239144
Bangladesh,Women's Football League,10000532,10011,TXStablePriceDemargined,365
Barbados,Premier League,524,10011,TXStablePriceDemargined,82344
Barbados,Prime Minister Cup,10022835,10011,TXStablePriceDemargined,1723
Belarus,1. Division,263,10011,TXStablePriceDemargined,86354
Belarus,Cup,200,10011,TXStablePriceDemargined,50308
Belarus,Play-offs 1/2,966,10011,TXStablePriceDemargined,8012
Belarus,Premier League,66,10011,TXStablePriceDemargined,814896
Belarus,Premier League Women,488,10011,TXStablePriceDemargined,5
Belarus,Super Cup,790,10011,TXStablePriceDemargined,1453
Belgium,Challenger Pro League,52,10011,TXStablePriceDemargined,1592405
Belgium,Cup,126,10011,TXStablePriceDemargined,362857
Belgium,Cup Women,698,10011,TXStablePriceDemargined,4739
Belgium,First Amateur Division,1470,10011,TXStablePriceDemargined,497262
Belgium,First Division Women,337,10011,TXStablePriceDemargined,28
Belgium,Play-offs 1/2,933,10011,TXStablePriceDemargined,10752
Belgium,Pro League,24,10011,TXStablePriceDemargined,3299205
Belgium,Reserve Pro League,1188,10011,TXStablePriceDemargined,303252
Belgium,Second Amateur Division,133,10011,TXStablePriceDemargined,5376
Belgium,Super League Women,1445,10011,TXStablePriceDemargined,189991
Benin,Championnat National,870,10011,TXStablePriceDemargined,1514
Bermuda,Premier League,538,10011,TXStablePriceDemargined,4
Bhutan,Premier League,1104,10011,TXStablePriceDemargined,154075
Bolivia,Copa Simon Bolivar,10004700,10011,TXStablePriceDemargined,19
Bolivia,Copa de la Division Profesional,10008885,10011,TXStablePriceDemargined,686259
Bolivia,Liga Femenina,10016489,10011,TXStablePriceDemargined,2950
Bolivia,Liga Nacional U19,10021999,10011,TXStablePriceDemargined,8740
Bolivia,Nacional B,1082,10011,TXStablePriceDemargined,6146
Bolivia,Play-offs 1/2,1145,10011,TXStablePriceDemargined,4630
Bolivia,Primera Division,69,10011,TXStablePriceDemargined,1324858
Bolivia,Torneo Amistoso de Verano,10020584,10011,TXStablePriceDemargined,177722
Bosnia Herzegovina,1st League,144,10011,TXStablePriceDemargined,93125
Bosnia Herzegovina,Cup,379,10011,TXStablePriceDemargined,93463
Bosnia Herzegovina,Premijer Liga,64,10011,TXStablePriceDemargined,568657
Bosnia Herzegovina,Premijer Liga U19,10008223,10011,TXStablePriceDemargined,3318
Bosnia Herzegovina,Premijer Ženska Liga,1574,10011,TXStablePriceDemargined,1
Bosnia Herzegovina,Super Cup,10021984,10011,TXStablePriceDemargined,4507
Botswana,FA Cup,50886,10011,TXStablePriceDemargined,541
Botswana,Premier League,855,10011,TXStablePriceDemargined,4091
Brazil,Acreano,409,10011,TXStablePriceDemargined,30494
Brazil,Acreano Serie B,10022791,10011,TXStablePriceDemargined,8
Brazil,Acreano U20,10012485,10011,TXStablePriceDemargined,7032
Brazil,Acreano Women,50845,10011,TXStablePriceDemargined,10
Brazil,Alagoano,398,10011,TXStablePriceDemargined,53369
Brazil,Alagoano Serie B,10004790,10011,TXStablePriceDemargined,524
Brazil,Alagoano U20,10005291,10011,TXStablePriceDemargined,9
Brazil,Amapaense,410,10011,TXStablePriceDemargined,34395
Brazil,Amazonense,405,10011,TXStablePriceDemargined,40380
Brazil,Amazonense U20,10003789,10011,TXStablePriceDemargined,6846
Brazil,Amazonense Women,10005337,10011,TXStablePriceDemargined,519
Brazil,Baiano 1,394,10011,TXStablePriceDemargined,209531
Brazil,Baiano 2,596,10011,TXStablePriceDemargined,4457
Brazil,Baiano U20,1511,10011,TXStablePriceDemargined,11094
Brazil,Brasileiro Feminino,1166,10011,TXStablePriceDemargined,518692
Brazil,Brasileiro Feminino A2,1857,10011,TXStablePriceDemargined,57085
Brazil,Brasileiro Feminino A3,10007761,10011,TXStablePriceDemargined,27720
Brazil,Brasileiro U20 B,10021287,10011,TXStablePriceDemargined,118186
Brazil,Brasileiro Women U20,10009108,10011,TXStablePriceDemargined,12825
Brazil,Brasiliense A,393,10011,TXStablePriceDemargined,136393
Brazil,Brasiliense B,10012481,10011,TXStablePriceDemargined,3794
Brazil,Brasiliense U20,10003389,10011,TXStablePriceDemargined,745
Brazil,Brasiliense Women,10004784,10011,TXStablePriceDemargined,1780
Brazil,CBF Brasileiro U20,1459,10011,TXStablePriceDemargined,264798
Brazil,Capixaba,408,10011,TXStablePriceDemargined,75650
Brazil,Capixaba 2,10004089,10011,TXStablePriceDemargined,2338
Brazil,Capixaba U20,10012472,10011,TXStablePriceDemargined,2951
Brazil,Carioca A2,10003204,10011,TXStablePriceDemargined,35589
Brazil,Carioca B1,595,10011,TXStablePriceDemargined,120933
Brazil,Carioca B2,10000518,10011,TXStablePriceDemargined,82176
Brazil,Carioca C,10009841,10011,TXStablePriceDemargined,4401
Brazil,Carioca Serie A,240,10011,TXStablePriceDemargined,435622
Brazil,Carioca Serie A2 U20,10008297,10011,TXStablePriceDemargined,4840
Brazil,Carioca Serie B1 U20,10012486,10011,TXStablePriceDemargined,4285
Brazil,Carioca Serie B2 U20,10012488,10011,TXStablePriceDemargined,650
Brazil,Carioca U20,1507,10011,TXStablePriceDemargined,50036
Brazil,Carioca Women,1513,10011,TXStablePriceDemargined,6452
Brazil,Carioca Women U20,10018185,10011,TXStablePriceDemargined,3
Brazil,Catarinense 1,390,10011,TXStablePriceDemargined,339772
Brazil,Catarinense 2,955,10011,TXStablePriceDemargined,66119
Brazil,Catarinense U20,1916,10011,TXStablePriceDemargined,51423
Brazil,Cearense 1,395,10011,TXStablePriceDemargined,225462
Brazil,Cearense 2,778,10011,TXStablePriceDemargined,46608
Brazil,Cearense 3,10009913,10011,TXStablePriceDemargined,8
Brazil,Cearense Feminino,10005236,10011,TXStablePriceDemargined,11606
Brazil,Cearense U20,10009912,10011,TXStablePriceDemargined,11190
Brazil,Copa Alagoas,10005906,10011,TXStablePriceDemargined,9581
Brazil,Copa Espirito Santo,10007129,10011,TXStablePriceDemargined,22264
Brazil,Copa Fares Lopes,1164,10011,TXStablePriceDemargined,67316
Brazil,Copa Gaucha,1160,10011,TXStablePriceDemargined,106490
Brazil,Copa Goias U20,10008238,10011,TXStablePriceDemargined,17098
Brazil,Copa Grao-Para,10014691,10011,TXStablePriceDemargined,3627
Brazil,Copa Maria Bonita,10023107,10011,TXStablePriceDemargined,6602
Brazil,Copa Paraense U20,10021686,10011,TXStablePriceDemargined,7576
Brazil,Copa Parana U20,10022837,10011,TXStablePriceDemargined,66
Brazil,Copa Paulista,1155,10011,TXStablePriceDemargined,197505
Brazil,Copa Paulista Women,10000577,10011,TXStablePriceDemargined,6909
Brazil,Copa Pernambuco U20,10026389,10011,TXStablePriceDemargined,11187
Brazil,Copa Rio,1163,10011,TXStablePriceDemargined,35594
Brazil,Copa Rio U20,10012484,10011,TXStablePriceDemargined,34
Brazil,Copa Rio Women,10009007,10011,TXStablePriceDemargined,6746
Brazil,Copa Santa Catarina,1175,10011,TXStablePriceDemargined,148826
Brazil,Copa Santa Catarina U20,50367,10011,TXStablePriceDemargined,932
Brazil,Copa Sao Paulo U20 Women,10013014,10011,TXStablePriceDemargined,5863
Brazil,Copa Sergipe,10022124,10011,TXStablePriceDemargined,15810
Brazil,Copa Sul U20,10018098,10011,TXStablePriceDemargined,26148
Brazil,Copa Sul-Sudeste,10023114,10011,TXStablePriceDemargined,254715
Brazil,Copa Verde,1185,10011,TXStablePriceDemargined,413427
Brazil,Copa do Brasil,231,10011,TXStablePriceDemargined,1271242
Brazil,Copa do Brasil Feminino,1136,10011,TXStablePriceDemargined,135155
Brazil,Copa do Brasil U20,1063,10011,TXStablePriceDemargined,112810
Brazil,Copa do Nordeste,817,10011,TXStablePriceDemargined,397528
Brazil,Copa do Nordeste U20,1852,10011,TXStablePriceDemargined,238
Brazil,Copa dos Campeoes do Espirito Santo,10024285,10011,TXStablePriceDemargined,2723
Brazil,Gaucho - Estadual Junior U20,1509,10011,TXStablePriceDemargined,6141
Brazil,Gaucho 1,388,10011,TXStablePriceDemargined,350480
Brazil,Gaucho 2,600,10011,TXStablePriceDemargined,16711
Brazil,Gaucho 3,10002201,10011,TXStablePriceDemargined,240
Brazil,Gaucho Women,10000571,10011,TXStablePriceDemargined,10499
Brazil,Goiano 1,389,10011,TXStablePriceDemargined,357248
Brazil,Goiano 2,922,10011,TXStablePriceDemargined,2095
Brazil,Goiano 2nd Division U20,10012483,10011,TXStablePriceDemargined,2186
Brazil,Goiano 3,10010497,10011,TXStablePriceDemargined,2815
Brazil,Goiano U20,10005098,10011,TXStablePriceDemargined,24298
Brazil,Goiano U20 Women,10020795,10011,TXStablePriceDemargined,2
Brazil,Maranhense,403,10011,TXStablePriceDemargined,104035
Brazil,Maranhense 2,10008262,10011,TXStablePriceDemargined,1031
Brazil,Maranhense U20,10021784,10011,TXStablePriceDemargined,80
Brazil,Matogrossense,391,10011,TXStablePriceDemargined,158110
Brazil,Matogrossense 2,10003486,10011,TXStablePriceDemargined,3398
Brazil,Matogrossense U20,10007745,10011,TXStablePriceDemargined,5226
Brazil,Mineiro 1,387,10011,TXStablePriceDemargined,391533
Brazil,Mineiro 2,594,10011,TXStablePriceDemargined,3359
Brazil,Mineiro 3,10004684,10011,TXStablePriceDemargined,1255
Brazil,Mineiro U20,1510,10011,TXStablePriceDemargined,36894
Brazil,Mineiro Women,10000544,10011,TXStablePriceDemargined,3471
Brazil,Paraense,396,10011,TXStablePriceDemargined,25707
Brazil,Paraense 2,10005292,10011,TXStablePriceDemargined,7276
Brazil,Paraense A3,10010498,10011,TXStablePriceDemargined,1800
Brazil,Paraense Super Cup,10020085,10011,TXStablePriceDemargined,745
Brazil,Paraense U20,10005801,10011,TXStablePriceDemargined,21863
Brazil,Paraense Women,10008337,10011,TXStablePriceDemargined,3073
Brazil,Paraibano,399,10011,TXStablePriceDemargined,193217
Brazil,Paraibano 2,1942,10011,TXStablePriceDemargined,1517
Brazil,Paraibano U20,10007713,10011,TXStablePriceDemargined,365
Brazil,Paraibano Women,10000578,10011,TXStablePriceDemargined,1901
Brazil,Paranaense 1,386,10011,TXStablePriceDemargined,271044
Brazil,Paranaense 2,727,10011,TXStablePriceDemargined,13854
Brazil,Paranaense 3,10005185,10011,TXStablePriceDemargined,13
Brazil,Paranaense U20,10007591,10011,TXStablePriceDemargined,10484
Brazil,Paulista A1,239,10011,TXStablePriceDemargined,620847
Brazil,Paulista A2,593,10011,TXStablePriceDemargined,662840
Brazil,Paulista A3,699,10011,TXStablePriceDemargined,306947
Brazil,Paulista Feminino,801,10011,TXStablePriceDemargined,163899
Brazil,Paulista Segunda Divisao,10015502,10011,TXStablePriceDemargined,344
Brazil,Paulista Segunda Divisao U23,10026788,10011,TXStablePriceDemargined,8689
Brazil,Paulista Serie A4,921,10011,TXStablePriceDemargined,20393
Brazil,Paulista U20,1506,10011,TXStablePriceDemargined,189713
Brazil,Pernambucano 1,392,10011,TXStablePriceDemargined,183049
Brazil,Pernambucano 2,934,10011,TXStablePriceDemargined,23097
Brazil,Pernambucano U20,50645,10011,TXStablePriceDemargined,9084
Brazil,Piauiense,400,10011,TXStablePriceDemargined,22909
Brazil,Piauiense Women,10005922,10011,TXStablePriceDemargined,6
Brazil,Potiguar,397,10011,TXStablePriceDemargined,49427
Brazil,Potiguar 2,10001986,10011,TXStablePriceDemargined,12090
Brazil,Potiguar U20,10005233,10011,TXStablePriceDemargined,2
Brazil,Recopa Catarinense,2050,10011,TXStablePriceDemargined,3324
Brazil,Recopa Gaucha,10011289,10011,TXStablePriceDemargined,9109
Brazil,Rondoniense,406,10011,TXStablePriceDemargined,4528
Brazil,Roraimense,411,10011,TXStablePriceDemargined,15155
Brazil,Roraimense Women,10023886,10011,TXStablePriceDemargined,3517
Brazil,Sao Paulo Youth Cup,1081,10011,TXStablePriceDemargined,587669
Brazil,Sergipano,402,10011,TXStablePriceDemargined,70108
Brazil,Sergipano 2,10000451,10011,TXStablePriceDemargined,8500
Brazil,Sergipano 3,10022857,10011,TXStablePriceDemargined,701
Brazil,Serie A,26,10011,TXStablePriceDemargined,4658174
Brazil,Serie B,89,10011,TXStablePriceDemargined,2432389
Brazil,Serie C,321,10011,TXStablePriceDemargined,817213
Brazil,Serie D,736,10011,TXStablePriceDemargined,1361981
Brazil,Sul-Matogrossense,401,10011,TXStablePriceDemargined,6010
Brazil,Supercopa Feminino,10006527,10011,TXStablePriceDemargined,812
Brazil,Supercopa do Brasil,2033,10011,TXStablePriceDemargined,11194
Brazil,Taca FPF,10022839,10011,TXStablePriceDemargined,6054
Brazil,Tocantinense,407,10011,TXStablePriceDemargined,9508
Brazil,U20 Cup,10018517,10011,TXStablePriceDemargined,942
Brazil,U20 League,50052,10011,TXStablePriceDemargined,592
Brunei,Super League,912,10011,TXStablePriceDemargined,7894
Bulgaria,A PFG,59,10011,TXStablePriceDemargined,1910681
Bulgaria,Cup,201,10011,TXStablePriceDemargined,200441
Bulgaria,Second League,60,10011,TXStablePriceDemargined,891609
Bulgaria,Super Cup,453,10011,TXStablePriceDemargined,4894
Bulgaria,Third League,664,10011,TXStablePriceDemargined,968
Bulgaria,Women's League,1165,10011,TXStablePriceDemargined,356
Burkina Faso,Coupe du Faso,50945,10011,TXStablePriceDemargined,364
Burkina Faso,Ligue 1,878,10011,TXStablePriceDemargined,17083
Burundi,Ligue A,914,10011,TXStablePriceDemargined,158
Cambodia,C-League,797,10011,TXStablePriceDemargined,659810
Cambodia,Hun Sen Cup,1011,10011,TXStablePriceDemargined,108759
Cambodia,Super Cup,10006698,10011,TXStablePriceDemargined,2566
Cambodia,Women's League,10020086,10011,TXStablePriceDemargined,5
Cameroon,Elite One,266,10011,TXStablePriceDemargined,116408
Cameroon,Elite Two,1614,10011,TXStablePriceDemargined,1
Cameroon,Super League Women,50873,10011,TXStablePriceDemargined,1533
Cameroon,Trophee des Champions,2034,10011,TXStablePriceDemargined,475
Canada,Canadian Championship,785,10011,TXStablePriceDemargined,42053
Canada,Canadian Premier League,1872,10011,TXStablePriceDemargined,287193
Canada,League 1 BC,10007210,10011,TXStablePriceDemargined,149
Canada,League 1 Ontario Premier,1943,10011,TXStablePriceDemargined,1066
Canada,Northern Super League Women,10020692,10011,TXStablePriceDemargined,6923
Chile,Ascenso Femenino,10016386,10011,TXStablePriceDemargined,10727
Chile,Biobio Cup,10023096,10011,TXStablePriceDemargined,2059
Chile,Copa Chile,635,10011,TXStablePriceDemargined,112675
Chile,Copa de la Liga,10026188,10011,TXStablePriceDemargined,318379
Chile,Primera B,438,10011,TXStablePriceDemargined,1042059
Chile,Primera Division,90,10011,TXStablePriceDemargined,1766405
Chile,Primera Division Women,50194,10011,TXStablePriceDemargined,116358
Chile,Segunda División,1020,10011,TXStablePriceDemargined,451805
Chile,Super Cup,1147,10011,TXStablePriceDemargined,38056
Chile,Tercera,779,10011,TXStablePriceDemargined,173429
China,CSL,51,10011,TXStablePriceDemargined,3042582
China,China League One,148,10011,TXStablePriceDemargined,954012
